PCODE,NAME,BIRTH,GYEAR,MM-DD,v_team,result,타순,P,선발,타수,득점,안타,2루타,3루타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,비율,출루,장타,OPS,투구,avLI,RE24,WPA,YYMMDD
62895,한유섬,1989-08-09,2021,06-22,LG,D :,6,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.254,0.358,0.460,0.819,13,0.57,-1.27,-0.062,2021-06-22
62895,한유섬,1989-08-09,2021,06-24,LG,D :,8,PH,0,1,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0.258,0.364,0.463,0.827,6,4.36,1.67,0.297,2021-06-24
62895,한유섬,1989-08-09,2021,06-25,NC,L 10:11,7,RF,1,5,2,2,0,0,1,5,3,0,0,0,0,0,1,0,0,0,0.262,0.365,0.477,0.842,22,0.91,1.54,0.221,2021-06-25
62895,한유섬,1989-08-09,2021,06-26,NC,D 10:10,9,PH,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.265,0.368,0.480,0.847,3,3.50,0.62,0.128,2021-06-26
62895,한유섬,1989-08-09,2021,06-27,NC,L 3:4,6,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.260,0.361,0.470,0.831,19,0.77,-1.86,-0.106,2021-06-27
62895,한유섬,1989-08-09,2021,06-29,SS,D :,7,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.260,0.360,0.466,0.825,14,0.96,-1.57,-0.111,2021-06-29
62895,한유섬,1989-08-09,2021,06-30,SS,D :,6,RF,1,4,1,1,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0.260,0.358,0.476,0.834,21,2.26,0.27,0.152,2021-06-30
62895,한유섬,1989-08-09,2021,07-01,SS,D :,6,RF,1,4,1,1,1,0,0,2,1,0,0,1,0,1,2,0,0,0,0.259,0.359,0.476,0.835,16,1.59,0.29,0.008,2021-07-01
62895,한유섬,1989-08-09,2021,07-02,LT,D :,6,RF,1,5,1,2,0,0,1,5,3,0,0,0,0,0,1,0,0,0,0.263,0.359,0.488,0.848,25,1.86,1.57,0.011,2021-07-02
62895,한유섬,1989-08-09,2021,07-04,LT,D :,5,RF,1,4,0,2,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0.267,0.364,0.489,0.853,16,1.69,0.53,0.085,2021-07-04
62895,한유섬,1989-08-09,2021,07-05,LT,D :,5,RF,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.265,0.366,0.484,0.850,22,0.87,0.24,0.041,2021-07-05
62895,한유섬,1989-08-09,2021,07-07,WO,L 2:8,5,RF,1,4,0,1,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0.264,0.364,0.485,0.849,20,0.54,0.10,-0.058,2021-07-07
62895,한유섬,1989-08-09,2021,07-08,WO,W 9:3,5,RF,1,3,2,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0.265,0.369,0.487,0.856,25,1.59,1.96,0.091,2021-07-08
62895,한유섬,1989-08-09,2021,07-09,HH,D :,5,PH,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.265,0.371,0.487,0.858,5,0.01,0.62,0.001,2021-07-09
62895,한유섬,1989-08-09,2021,07-10,HH,D :,5,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.261,0.366,0.479,0.844,16,1.31,-0.95,-0.133,2021-07-10
62895,한유섬,1989-08-09,2021,07-11,HH,D :,4,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.261,0.364,0.475,0.839,23,1.03,-0.60,0.004,2021-07-11
62895,한유섬,1989-08-09,2021,08-10,LG,L 0:4,5,RF,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.261,0.364,0.473,0.837,9,0.58,0.44,0.040,2021-08-10
62895,한유섬,1989-08-09,2021,08-11,LG,L 5:12,3,PH,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.259,0.363,0.469,0.832,10,0.02,-0.37,0.001,2021-08-11
62895,한유섬,1989-08-09,2021,08-13,HT,D :,5,RF,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.263,0.365,0.470,0.835,14,0.57,0.63,-0.015,2021-08-13
62895,한유섬,1989-08-09,2021,08-14,HT,D :,6,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.259,0.360,0.462,0.822,13,1.12,-0.81,-0.114,2021-08-14
62895,한유섬,1989-08-09,2021,08-15,HT,D :,5,RF,1,4,1,1,0,0,1,4,4,0,0,0,0,0,1,0,0,0,0.259,0.359,0.471,0.829,18,0.93,2.44,0.201,2021-08-15
62895,한유섬,1989-08-09,2021,08-18,NC,D :,5,RF,1,4,3,3,0,0,2,9,3,0,0,0,0,0,0,0,0,0,0.266,0.364,0.498,0.862,12,0.65,2.95,0.240,2021-08-18
62895,한유섬,1989-08-09,2021,08-19,NC,D :,4,RF,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.262,0.361,0.490,0.852,20,0.91,-0.70,-0.076,2021-08-19
62895,한유섬,1989-08-09,2021,08-20,SS,L 2:3,5,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.262,0.360,0.487,0.847,19,1.56,-1.23,-0.163,2021-08-20
62895,한유섬,1989-08-09,2021,08-22,SS,D 4:4,4,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.258,0.355,0.480,0.835,18,0.99,-1.01,-0.101,2021-08-22
62895,한유섬,1989-08-09,2021,08-24,SS,L 8:9,5,PH,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.257,0.356,0.478,0.834,9,0.80,0.14,0.016,2021-08-24
62895,한유섬,1989-08-09,2021,08-25,KT,L 1:7,5,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.254,0.352,0.471,0.823,13,0.56,-1.51,-0.093,2021-08-25
62895,한유섬,1989-08-09,2021,08-26,KT,L 5:10,5,RF,1,3,1,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0.254,0.352,0.480,0.832,14,1.03,0.56,0.080,2021-08-26
62895,한유섬,1989-08-09,2021,08-27,KT,L 4:6,5,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.251,0.347,0.473,0.821,15,1.02,-1.43,-0.101,2021-08-27
62895,한유섬,1989-08-09,2021,08-28,HT,D :,4,PR,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.344,0.469,0.813,10,0.51,-0.48,-0.001,2021-08-28
62895,한유섬,1989-08-09,2021,08-29,HT,D :,5,RF,1,4,2,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0.252,0.346,0.479,0.825,9,0.49,2.29,0.241,2021-08-29
62895,한유섬,1989-08-09,2021,09-01,NC,D :,5,RF,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.251,0.347,0.478,0.825,11,1.47,-0.70,-0.069,2021-09-01
62895,한유섬,1989-08-09,2021,09-01,NC,D :,5,RF,1,4,1,2,0,0,1,5,1,0,0,0,0,0,0,1,0,0,0.254,0.349,0.488,0.837,18,1.35,0.18,0.039,2021-09-01
62895,한유섬,1989-08-09,2021,09-02,OB,D :,5,RF,1,4,2,3,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0.261,0.353,0.502,0.855,11,0.23,2.07,0.038,2021-09-02
62895,한유섬,1989-08-09,2021,09-03,OB,D :,5,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.257,0.349,0.495,0.844,16,1.34,-1.95,-0.150,2021-09-03
62895,한유섬,1989-08-09,2021,09-04,WO,L 2:9,5,RF,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.259,0.350,0.495,0.845,6,0.39,0.22,-0.011,2021-09-04
62895,한유섬,1989-08-09,2021,09-05,WO,L 8:10,5,RF,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.256,0.348,0.489,0.837,15,1.78,1.01,0.054,2021-09-05
62895,한유섬,1989-08-09,2021,09-08,LG,D :,6,RF,1,1,1,1,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0.258,0.355,0.490,0.846,19,1.52,2.80,0.259,2021-09-08
62895,한유섬,1989-08-09,2021,09-09,LT,W 9:2,5,RF,1,5,1,3,1,0,1,7,5,0,0,0,0,0,0,0,0,0,0.263,0.359,0.505,0.863,15,1.23,3.94,0.161,2021-09-09
62895,한유섬,1989-08-09,2021,09-10,LT,L 3:4,5,LF,1,4,1,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0.263,0.358,0.511,0.868,11,1.18,0.75,-0.047,2021-09-10
62895,한유섬,1989-08-09,2021,09-11,KT,D 2:2,5,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.263,0.356,0.508,0.864,17,1.47,0.15,0.009,2021-09-11
62895,한유섬,1989-08-09,2021,09-12,KT,L 0:10,5,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.261,0.354,0.503,0.857,12,0.81,-0.82,-0.057,2021-09-12
62895,한유섬,1989-08-09,2021,09-12,KT,L 2:3,5,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0.350,0.497,0.847,13,1.41,-0.87,-0.147,2021-09-12
62895,한유섬,1989-08-09,2021,09-14,HH,D :,6,RF,1,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.258,0.350,0.495,0.845,11,0.76,-0.28,-0.044,2021-09-14
62947,나성범,1989-10-03,2021,04-04,LG,L 1:2,3,RF,1,3,1,2,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0.667,0.750,1.667,2.417,19,1.86,1.24,0.188,2021-04-04
62947,나성범,1989-10-03,2021,04-06,LT,L 5:10,3,RF,1,4,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.429,0.500,1.000,1.500,17,1.30,0.33,0.174,2021-04-06
62947,나성범,1989-10-03,2021,04-07,LT,W 10:6,3,RF,1,5,2,3,1,0,1,7,6,0,0,0,0,0,1,0,0,0,0.500,0.538,1.167,1.705,18,1.43,4.78,0.505,2021-04-07
62947,나성범,1989-10-03,2021,04-08,LT,L 4:8,3,DH,1,4,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0.438,0.500,0.938,1.438,23,1.66,-0.86,-0.057,2021-04-08
62947,나성범,1989-10-03,2021,04-09,HT,W 10:6,3,RF,1,5,2,2,1,1,0,5,2,0,0,0,0,0,1,0,0,0,0.429,0.478,0.952,1.431,12,0.78,1.47,0.180,2021-04-09
62947,나성범,1989-10-03,2021,04-10,HT,W 9:2,3,RF,1,4,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.360,0.429,0.800,1.229,20,0.59,-0.25,0.056,2021-04-10
62947,나성범,1989-10-03,2021,04-11,HT,W 7:3,3,RF,1,5,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.333,0.394,0.733,1.127,12,0.85,0.00,0.060,2021-04-11
62947,나성범,1989-10-03,2021,04-13,SK,D :,3,RF,1,5,1,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0.314,0.368,0.743,1.111,17,0.65,1.43,0.157,2021-04-13
62947,나성범,1989-10-03,2021,04-14,SK,D :,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.282,0.333,0.667,1.000,14,0.34,-0.59,-0.034,2021-04-14
62947,나성범,1989-10-03,2021,04-15,SK,D :,3,DH,1,3,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0.262,0.326,0.619,0.945,21,0.97,0.45,0.071,2021-04-15
62947,나성범,1989-10-03,2021,04-16,HH,W 9:1,3,RF,1,4,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.261,0.333,0.587,0.920,13,0.64,-0.94,0.023,2021-04-16
62947,나성범,1989-10-03,2021,04-17,HH,W 14:4,3,DH,1,3,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0.245,0.351,0.551,0.902,26,0.49,-1.22,-0.131,2021-04-17
62947,나성범,1989-10-03,2021,04-18,HH,L 3:11,3,RF,1,5,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.241,0.339,0.519,0.857,17,0.21,-0.77,-0.022,2021-04-18
62947,나성범,1989-10-03,2021,04-20,KT,L 2:5,3,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.241,0.333,0.500,0.833,11,0.98,-0.56,-0.043,2021-04-20
62947,나성범,1989-10-03,2021,04-21,KT,W 4:3,3,RF,1,4,1,2,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0.258,0.343,0.500,0.843,12,1.11,0.77,0.074,2021-04-21
62947,나성범,1989-10-03,2021,04-22,KT,L 5:11,3,RF,1,4,1,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0.258,0.347,0.530,0.877,26,0.11,0.77,0.010,2021-04-22
62947,나성범,1989-10-03,2021,04-23,OB,L 1:5,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.246,0.342,0.507,0.849,19,0.82,-0.34,-0.022,2021-04-23
62947,나성범,1989-10-03,2021,04-24,OB,L 6:9,3,RF,1,5,1,1,1,0,0,2,2,0,0,0,0,0,2,0,0,0,0.243,0.333,0.500,0.833,19,1.58,0.64,0.041,2021-04-24
62947,나성범,1989-10-03,2021,04-25,OB,W 10:0,3,DH,1,5,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.266,0.348,0.506,0.855,24,0.29,0.30,0.036,2021-04-25
62947,나성범,1989-10-03,2021,04-27,SS,L 0:9,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.253,0.333,0.482,0.815,16,0.41,-1.34,-0.045,2021-04-27
62947,나성범,1989-10-03,2021,04-28,SS,L 3:4,3,RF,1,4,1,1,0,0,1,4,2,0,0,0,1,0,1,0,0,0,0.253,0.337,0.506,0.842,26,0.93,1.36,-0.025,2021-04-28
62947,나성범,1989-10-03,2021,04-29,SS,W 9:0,3,DH,1,4,1,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0.253,0.340,0.527,0.867,17,0.73,0.26,-0.069,2021-04-29
62947,나성범,1989-10-03,2021,04-30,WO,L 3:4,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.242,0.327,0.505,0.832,17,1.04,-1.07,-0.102,2021-04-30
62947,나성범,1989-10-03,2021,05-01,WO,L 9:13,3,RF,1,3,1,1,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0.245,0.333,0.531,0.864,16,0.41,0.86,-0.027,2021-05-01
62947,나성범,1989-10-03,2021,05-02,WO,W 5:0,3,DH,1,4,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.255,0.339,0.559,0.898,11,0.70,1.25,0.117,2021-05-02
62947,나성범,1989-10-03,2021,05-05,SK,L 12:13,3,RF,1,6,1,2,0,0,1,5,4,0,0,0,0,0,2,0,0,0,0.259,0.339,0.574,0.913,26,1.25,1.50,0.055,2021-05-05
62947,나성범,1989-10-03,2021,05-06,SK,W 7:1,3,RF,1,3,1,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0.270,0.357,0.577,0.934,17,0.49,0.11,0.078,2021-05-06
62947,나성범,1989-10-03,2021,05-08,KT,W 5:4,3,RF,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.259,0.344,0.552,0.895,19,1.34,-1.50,-0.149,2021-05-08
62947,나성범,1989-10-03,2021,05-09,KT,W 16:11,3,DH,1,4,1,1,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0.258,0.343,0.542,0.885,33,0.69,0.63,0.022,2021-05-09
62947,나성범,1989-10-03,2021,05-09,KT,L 5:9,3,RF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.248,0.331,0.520,0.851,18,0.44,-1.66,-0.060,2021-05-09
62947,나성범,1989-10-03,2021,05-11,HH,W 7:2,3,RF,1,2,1,2,1,0,1,6,3,0,0,1,1,0,0,0,0,1,0.260,0.347,0.559,0.906,17,0.97,2.96,0.135,2021-05-11
62947,나성범,1989-10-03,2021,05-12,HH,W 6:3,3,RF,1,4,2,3,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0.275,0.362,0.573,0.934,21,0.63,1.27,0.106,2021-05-12
62947,나성범,1989-10-03,2021,05-13,HH,W 4:2,3,RF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.265,0.350,0.551,0.902,15,0.72,-1.27,-0.095,2021-05-13
62947,나성범,1989-10-03,2021,05-14,HT,W 5:2,3,RF,1,3,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.266,0.354,0.547,0.901,18,1.84,1.20,0.203,2021-05-14
62947,나성범,1989-10-03,2021,05-15,HT,W 7:3,3,DH,1,4,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.273,0.361,0.545,0.907,13,0.39,0.10,0.029,2021-05-15
62947,나성범,1989-10-03,2021,05-18,LG,L 0:1,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.265,0.353,0.531,0.884,10,2.47,-1.37,-0.249,2021-05-18
62947,나성범,1989-10-03,2021,05-19,LG,L 5:6,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.258,0.349,0.517,0.865,22,0.75,-0.94,-0.045,2021-05-19
62947,나성범,1989-10-03,2021,05-20,LG,W 11:1,3,RF,1,5,2,3,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.269,0.356,0.526,0.881,23,0.29,0.24,0.014,2021-05-20
62947,나성범,1989-10-03,2021,05-21,WO,L 0:2,4,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.269,0.353,0.519,0.872,10,1.23,-0.46,-0.071,2021-05-21
62947,나성범,1989-10-03,2021,05-22,WO,L 6:13,3,RF,1,5,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.273,0.354,0.515,0.870,14,0.40,-0.35,-0.010,2021-05-22
62947,나성범,1989-10-03,2021,05-23,WO,L 4:7,3,RF,1,5,1,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0.282,0.361,0.529,0.890,19,0.94,0.06,-0.048,2021-05-23
62947,나성범,1989-10-03,2021,05-26,SS,L 1:7,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.277,0.359,0.520,0.879,17,0.64,-0.55,-0.025,2021-05-26
62947,나성범,1989-10-03,2021,05-27,SS,W 6:3,3,RF,1,4,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.277,0.360,0.514,0.874,28,0.58,-0.15,0.018,2021-05-27
62947,나성범,1989-10-03,2021,05-29,LT,D 10:10,3,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.272,0.354,0.506,0.860,13,0.59,-1.09,-0.044,2021-05-29
62947,나성범,1989-10-03,2021,05-29,LT,W 6:2,3,RF,1,4,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.272,0.355,0.505,0.861,21,0.49,0.49,0.024,2021-05-29
62947,나성범,1989-10-03,2021,05-30,LT,W 5:4,3,RF,1,3,1,1,1,0,0,2,2,0,0,1,0,0,1,0,0,0,0.273,0.358,0.508,0.866,13,1.08,1.58,0.140,2021-05-30
62947,나성범,1989-10-03,2021,06-01,OB,L 3:4,3,RF,1,4,1,1,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0.272,0.356,0.518,0.874,15,1.78,0.49,0.126,2021-06-01
62947,나성범,1989-10-03,2021,06-02,OB,W 9:5,3,RF,1,5,2,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0.276,0.357,0.515,0.872,24,1.13,1.35,0.215,2021-06-02
62947,나성범,1989-10-03,2021,06-04,HH,W 6:3,3,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.275,0.355,0.510,0.865,11,0.67,-1.84,-0.025,2021-06-04
62947,나성범,1989-10-03,2021,06-05,HH,W 6:1,3,RF,1,3,2,2,0,0,1,5,2,0,0,1,0,0,0,0,0,0,0.281,0.362,0.527,0.889,16,0.88,2.60,0.179,2021-06-05
62947,나성범,1989-10-03,2021,06-06,HH,L 10:13,3,RF,1,4,1,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0.285,0.364,0.541,0.905,17,0.50,2.02,-0.016,2021-06-06
62947,나성범,1989-10-03,2021,06-08,LG,L 1:2,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.280,0.358,0.531,0.889,11,1.42,-1.08,-0.147,2021-06-08
62947,나성범,1989-10-03,2021,06-09,LG,L 3:6,3,RF,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.280,0.358,0.528,0.886,15,1.17,-0.88,-0.087,2021-06-09
62947,나성범,1989-10-03,2021,06-10,LG,W 6:0,3,RF,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.275,0.355,0.518,0.873,20,0.31,-0.90,-0.033,2021-06-10
62947,나성범,1989-10-03,2021,06-11,SS,W 5:4,3,RF,1,5,0,3,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0.283,0.360,0.525,0.884,17,1.27,0.62,0.075,2021-06-11
62947,나성범,1989-10-03,2021,06-12,SS,L 1:4,3,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.282,0.358,0.520,0.878,17,0.65,-0.66,-0.050,2021-06-12
62947,나성범,1989-10-03,2021,06-13,SS,L 3:5,5,RF,1,5,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0.284,0.359,0.522,0.880,12,1.72,-1.07,-0.065,2021-06-13
62947,나성범,1989-10-03,2021,06-16,KT,L 3:7,3,RF,1,4,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.284,0.357,0.517,0.874,17,0.87,0.15,0.041,2021-06-16
62947,나성범,1989-10-03,2021,06-17,KT,W 9:1,3,RF,1,4,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.288,0.359,0.517,0.876,15,1.19,0.67,0.026,2021-06-17
62947,나성범,1989-10-03,2021,06-18,WO,W 5:0,3,RF,1,3,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0.284,0.358,0.510,0.868,13,0.64,-0.52,-0.057,2021-06-18
62947,나성범,1989-10-03,2021,06-19,WO,L 7:12,3,RF,1,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.286,0.358,0.508,0.866,15,0.76,-0.01,0.007,2021-06-19
62947,나성범,1989-10-03,2021,06-20,WO,L 4:8,3,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.286,0.357,0.504,0.861,7,0.77,0.64,0.040,2021-06-20
62947,나성범,1989-10-03,2021,06-22,LT,W 5:2,3,RF,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.281,0.354,0.496,0.850,13,0.44,-2.25,-0.024,2021-06-22
62947,나성범,1989-10-03,2021,06-23,LT,L 7:13,3,RF,1,4,2,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0.281,0.355,0.496,0.851,16,0.47,1.34,-0.063,2021-06-23
62947,나성범,1989-10-03,2021,06-24,LT,W 6:4,3,DH,1,3,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.281,0.357,0.494,0.851,17,1.16,0.88,0.098,2021-06-24
62947,나성범,1989-10-03,2021,06-25,SK,W 11:10,3,RF,1,5,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.291,0.364,0.500,0.864,13,1.03,1.21,0.193,2021-06-25
62947,나성범,1989-10-03,2021,06-26,SK,D 10:10,3,RF,1,7,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.287,0.359,0.491,0.850,36,2.21,-2.11,-0.349,2021-06-26
62947,나성범,1989-10-03,2021,06-27,SK,W 4:3,3,RF,1,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.287,0.358,0.491,0.849,10,1.57,-0.20,0.077,2021-06-27
62947,나성범,1989-10-03,2021,06-29,HT,W 7:3,3,RF,1,5,1,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0.285,0.355,0.496,0.852,24,0.47,-0.09,0.047,2021-06-29
62947,나성범,1989-10-03,2021,07-01,HT,L 3:6,3,RF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.280,0.350,0.488,0.838,23,1.33,-1.79,-0.168,2021-07-01
62947,나성범,1989-10-03,2021,07-02,SS,L 2:5,3,RF,1,4,1,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0.283,0.352,0.498,0.850,21,1.27,0.70,0.084,2021-07-02
62947,나성범,1989-10-03,2021,07-04,SS,L 0:5,3,RF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.281,0.350,0.495,0.844,5,1.23,-0.64,-0.061,2021-07-04
62947,나성범,1989-10-03,2021,07-06,OB,W 7:3,5,RF,1,4,2,3,0,0,2,9,3,0,0,0,1,0,0,0,0,0,0.288,0.356,0.518,0.875,17,0.35,2.89,0.182,2021-07-06
62947,나성범,1989-10-03,2021,07-07,OB,L 2:4,3,RF,1,4,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.290,0.358,0.518,0.876,14,0.72,0.98,0.055,2021-07-07
62947,나성범,1989-10-03,2021,08-10,LT,L 2:5,3,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.290,0.357,0.515,0.871,10,0.93,-0.15,-0.034,2021-08-10
62947,나성범,1989-10-03,2021,08-11,LT,L 4:5,3,RF,1,3,1,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0.290,0.358,0.523,0.881,20,0.99,1.12,0.078,2021-08-11
62947,나성범,1989-10-03,2021,08-12,LT,W 5:4,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.288,0.357,0.518,0.875,22,0.80,-0.36,-0.033,2021-08-12
62947,나성범,1989-10-03,2021,08-13,HH,W 5:1,3,RF,1,5,1,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0.289,0.358,0.525,0.883,11,0.66,1.05,0.109,2021-08-13
62947,나성범,1989-10-03,2021,08-14,HH,D 9:9,3,RF,1,4,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0.286,0.353,0.519,0.871,20,2.12,-1.87,-0.226,2021-08-14
62947,나성범,1989-10-03,2021,08-15,HH,D 3:3,3,RF,1,4,1,2,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0.288,0.354,0.525,0.879,19,1.30,0.93,0.103,2021-08-15
62947,나성범,1989-10-03,2021,08-18,SK,D :,3,RF,1,3,1,1,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0.289,0.356,0.532,0.888,15,0.82,0.31,0.034,2021-08-18
62947,나성범,1989-10-03,2021,08-19,SK,D :,3,RF,1,5,1,1,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0.287,0.354,0.530,0.884,20,0.47,-0.05,0.014,2021-08-19
62947,나성범,1989-10-03,2021,08-20,LG,W 8:3,3,RF,1,5,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.289,0.354,0.537,0.891,20,0.67,0.60,0.193,2021-08-20
